age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,v_decile_score,priors_count,sex.Female,two_year_recid,race.African.American,race.Asian,race.Caucasian,race.Hispanic,race.Native.American,c_jail_in,c_jail_out,c_offense_date,screening_date,in_custody,out_custody
22,0,3,0,0,5,0,0,1,0,0,0,1,0,0.808226177297113,0.80831133441199,0.808226177297113,0.808226177297113,0.808226177297113,0.80831133441199
32,0,8,0,0,6,12,0,0,1,0,0,0,0,0.783445456867921,0.783530613982798,0.783445456867921,0.783530613982798,0.876522183428425,0.876607340543302
47,4,9,0,1,4,14,0,1,1,0,0,0,0,0.794856510261432,0.794941667376309,0.794856510261432,0.794941667376309,0.820999744528655,0.830196712935366
24,0,2,0,0,3,0,0,0,0,1,0,0,0,0.783104828408414,0.783104828408414,0.783019671293537,0.783104828408414,0.783104828408414,0.783104828408414
36,0,4,0,0,4,1,0,1,0,0,0,1,0,0.785404070510091,0.794515881801925,0.78097590053649,0.782849357063783,0.785404070510091,0.794515881801925
28,0,6,0,0,5,4,0,1,1,0,0,0,0,0.793664310653155,0.795452610065571,0.793579153538278,0.793664310653155,0.793664310653155,0.795452610065571
45,0,9,0,0,1,3,0,0,1,0,0,0,0,0.800817508302819,0.803883164438389,0.797326066592864,0.800306565613557,0.800817508302819,0.803883164438389
30,0,10,0,0,10,7,0,1,1,0,0,0,0,0.82142553010304,0.821595844332794,0.821340372988163,0.82142553010304,0.832325640807289,0.832410797922166
45,0,1,0,0,1,0,0,0,1,0,0,0,0,0.782338414374521,0.782423571489398,0.782338414374521,0.782423571489398,0.782338414374521,0.782423571489398
47,0,1,0,0,1,0,0,0,0,0,1,0,0,0.816912203014562,0.816997360129439,0.816912203014562,0.816997360129439,0.816912203014562,0.816997360129439
24,0,3,0,0,4,0,0,1,1,0,0,0,0,0.800902665417696,0.801754236566465,0.800902665417696,0.800987822532573,0.803372221749127,0.805671463850805
20,0,3,0,0,6,0,0,1,1,0,0,0,0,0.834710040023844,0.834965511368475,0.834710040023844,0.834795197138721,0.870646342501916,0.870731499616793
49,0,2,0,0,1,2,1,1,0,0,1,0,0,0.801158136762327,0.80218002214085,0.801158136762327,0.801243293877203,0.801158136762327,0.80218002214085
41,0,1,0,0,1,5,0,0,0,0,1,0,0,0.803883164438389,0.803968321553266,0.803883164438389,0.803968321553266,0.803883164438389,0.803968321553266
26,0,1,0,0,2,0,0,0,0,0,0,1,0,0.806012092310313,0.806097249425189,0.806012092310313,0.806097249425189,0.806012092310313,0.806097249425189
34,0,3,0,0,2,2,1,1,0,0,1,0,0,0.807970705952482,0.811462147662437,0.807970705952482,0.812143404581453,0.821340372988163,0.837860853274291
28,0,3,0,0,3,0,1,0,1,0,0,0,0,0.80720429191859,0.807289449033467,0.80720429191859,0.807289449033467,0.80720429191859,0.807289449033467
33,0,2,0,0,2,2,0,0,0,0,1,0,0,0.789747083368815,0.789917397598569,0.789747083368815,0.789832240483692,0.789747083368815,0.789917397598569
28,0,4,0,0,3,0,0,1,1,0,0,0,0,0.7890658264498,0.7890658264498,0.788980669334923,0.7890658264498,0.789150983564677,0.79102444009197
32,2,8,0,0,5,15,0,1,1,0,0,0,0,0.794686196031678,0.795282295835817,0.794686196031678,0.794771353146555,0.803968321553266,0.803968321553266
22,0,3,0,0,5,0,0,0,1,0,0,0,0,0.820063016265009,0.820148173379886,0.820063016265009,0.820148173379886,0.820063016265009,0.820148173379886
30,0,8,2,2,3,11,0,0,1,0,0,0,0,0.792472111044878,0.792557268159755,0.792472111044878,0.792557268159755,0.797240909477987,0.797411223707741
29,0,1,0,0,1,2,0,0,1,0,0,0,0,0.819722387805501,0.819807544920378,0.819722387805501,0.819807544920378,0.819722387805501,0.819807544920378
21,0,6,0,0,6,0,0,1,0,0,0,1,0,0.814953589372392,0.814953589372392,0.814953589372392,0.814953589372392,0.814953589372392,0.814953589372392
45,0,1,0,0,1,1,1,0,0,0,1,0,0,0.782764199948906,0.782849357063783,0.782764199948906,0.783700928212552,0.782764199948906,0.782849357063783
33,0,4,0,0,2,2,1,0,0,0,0,1,0,0.80720429191859,0.807374606148344,0.80720429191859,0.807289449033467,0.80720429191859,0.807374606148344
48,0,1,0,0,1,1,0,0,0,0,0,1,0,0.784893127820829,0.784978284935706,0.784807970705952,0.784893127820829,0.784893127820829,0.784978284935706
32,0,2,0,0,1,1,1,1,0,0,1,0,0,0.815123903602146,0.817593459933577,0.815123903602146,0.818615345312101,0.815123903602146,0.817593459933577
27,0,2,0,0,2,1,0,0,1,0,0,0,0,0.815720003406285,0.815805160521162,0.815720003406285,0.815805160521162,0.815720003406285,0.815805160521162
29,0,3,0,0,2,1,0,0,0,0,1,0,0,0.80022140849868,0.800306565613557,0.80022140849868,0.802094865025973,0.830111555820489,0.83539129694286
54,0,1,0,0,1,8,0,1,1,0,0,0,0,0.830452184279997,0.830452184279997,0.83036702716512,0.830452184279997,0.839734309801584,0.840841352294984
20,0,4,0,0,6,0,1,0,0,0,1,0,0,0.810099633824406,0.810099633824406,0.810099633824406,0.810099633824406,0.810099633824406,0.810099633824406
25,0,2,0,0,3,0,0,0,0,0,0,0,0,0.80132845099208,0.801413608106957,0.80132845099208,0.801413608106957,0.80132845099208,0.801413608106957
29,0,6,0,0,2,3,0,0,0,0,0,0,0,0.793323682193647,0.808481648641744,0.793323682193647,0.793408839308524,0.793323682193647,0.808481648641744
45,0,6,0,0,2,2,0,0,1,0,0,0,0,0.784978284935706,0.787447841267138,0.755684237418036,0.785063442050583,0.784978284935706,0.787447841267138
21,0,8,0,0,9,0,0,1,1,0,0,0,0,0.817082517244316,0.817848931278208,0.817082517244316,0.817167674359193,0.819892702035255,0.82142553010304
51,0,7,0,0,1,5,1,1,0,0,1,0,0,0.810610576513668,0.812398875926084,0.810610576513668,0.810695733628545,0.862897045048114,0.869539300008516
32,0,1,0,0,1,1,0,0,0,0,0,0,0,0.795026824491186,0.79630418121434,0.795026824491186,0.79630418121434,0.795026824491186,0.79630418121434
43,0,6,0,0,1,9,0,0,0,0,1,0,0,0.786511113003491,0.786596270118368,0.786511113003491,0.786681427233245,0.786511113003491,0.786596270118368
57,0,9,0,0,6,12,0,0,1,0,0,0,0,0.794856510261432,0.799199523120157,0.794856510261432,0.794941667376309,0.794856510261432,0.799199523120157
28,0,8,0,2,6,9,0,0,0,0,1,0,0,0.814527803798007,0.82449118623861,0.779698543813336,0.804990206931789,0.814527803798007,0.82449118623861
26,0,8,1,1,4,13,0,1,1,0,0,0,0,0.802861279059865,0.802861279059865,0.802776121944988,0.802861279059865,0.805756620965682,0.806097249425189
25,0,3,0,0,4,0,0,0,1,0,0,0,0,0.788640040875415,0.788810355105169,0.788640040875415,0.788725197990292,0.788640040875415,0.788810355105169
31,0,7,0,0,4,8,0,1,1,0,0,0,0,0.786340798773738,0.786425955888615,0.786340798773738,0.786425955888615,0.799880780039172,0.799965937154049
31,0,2,0,0,2,2,1,0,1,0,0,0,0,0.806097249425189,0.806182406540066,0.806097249425189,0.806182406540066,0.853444605296773,0.853870390871157
33,0,6,0,0,2,7,1,0,0,0,1,0,0,0.80831133441199,0.808396491526867,0.80831133441199,0.808822277101252,0.80831133441199,0.808396491526867
32,0,5,0,0,5,1,0,1,1,0,0,0,0,0.808651962871498,0.810355105169037,0.808651962871498,0.808737119986375,0.844077322660308,0.847228135910755
46,0,1,0,0,1,0,1,1,0,0,1,0,0,0.811121519202929,0.811291833432683,0.811036362088052,0.811121519202929,0.811121519202929,0.811291833432683
55,0,7,0,0,2,3,0,1,0,0,1,0,0,0.782508728604275,0.785574384739845,0.782508728604275,0.782593885719152,0.782508728604275,0.785574384739845
22,0,2,0,0,4,0,0,0,1,0,0,0,0,0.802605807715235,0.802690964830112,0.802605807715235,0.802690964830112,0.802605807715235,0.802690964830112
24,0,3,0,0,6,1,0,0,1,0,0,0,0,0.783530613982798,0.783615771097675,0.783530613982798,0.783615771097675,0.783530613982798,0.783615771097675
29,0,3,0,0,3,5,0,1,1,0,0,0,0,0.787873626841523,0.7890658264498,0.780209486502597,0.784893127820829,0.787873626841523,0.7890658264498
24,0,5,0,0,4,1,1,0,1,0,0,0,0,0.809333219790514,0.80941837690539,0.809333219790514,0.80941837690539,0.882994124159074,0.88307928127395
21,0,6,0,0,7,0,0,0,0,0,0,0,0,0.793579153538278,0.793664310653155,0.793579153538278,0.793664310653155,0.793579153538278,0.793664310653155
51,0,1,0,0,1,0,0,0,0,0,1,0,0,0.788980669334923,0.796815123903602,0.788895512220046,0.788980669334923,0.788980669334923,0.796815123903602
34,0,9,0,0,3,6,0,1,1,0,0,0,0,0.820744273184025,0.839223367112322,0.527548326662693,0.80328706463425,0.867580686366346,1
20,0,6,0,3,8,0,0,1,1,0,0,0,0,0.822362258366687,0.822447415481564,0.822362258366687,0.822447415481564,0.878651111300349,0.878651111300349
19,0,6,0,0,9,0,0,1,0,0,1,0,0,0.829004513327088,0.829259984671719,0.829004513327088,0.829089670441965,0.856936047006727,0.857361832581112
45,0,2,0,0,1,1,0,0,0,0,1,0,0,0.78821425530103,0.78821425530103,0.788129098186153,0.78821425530103,0.78821425530103,0.78821425530103
38,0,6,0,0,7,6,0,1,1,0,0,0,0,0.789832240483692,0.807119134803713,0.789832240483692,0.807289449033467,0.834624882908967,0.834880354253598
33,0,8,0,0,5,14,0,0,1,0,0,0,0,0.802605807715235,0.808396491526867,0.802605807715235,0.809333219790514,0.802605807715235,0.808396491526867
21,0,9,0,0,6,0,0,1,0,0,1,0,0,0.799965937154049,0.800051094268926,0.799965937154049,0.800136251383803,0.80413863578302,0.806097249425189
38,0,6,0,0,3,1,0,0,0,0,1,0,0,0.782593885719152,0.783871242442306,0.782508728604275,0.782593885719152,0.782593885719152,0.783871242442306
24,0,8,1,0,5,4,0,1,1,0,0,0,0,0.800476879843311,0.802776121944988,0.800476879843311,0.802776121944988,0.806437877884697,0.806523034999574
28,0,5,0,0,3,2,1,1,1,0,0,0,0,0.827045899684919,0.827131056799796,0.827045899684919,0.827045899684919,0.827045899684919,0.827131056799796
23,0,7,0,1,6,2,0,0,0,0,1,0,0,0.790087711828323,0.791194754321724,0.790087711828323,0.790087711828323,0.790087711828323,0.791194754321724
36,0,1,0,0,1,0,1,0,1,0,0,0,0,0.820063016265009,0.820063016265009,0.820063016265009,0.820063016265009,0.820063016265009,0.820063016265009
23,0,6,0,0,4,3,0,1,1,0,0,0,0,0.82951545601635,0.83062249850975,0.82951545601635,0.829600613131227,0.836328025206506,0.836413182321383
27,0,3,0,0,2,0,0,1,0,0,1,0,0,0.825087286042749,0.825427914502257,0.825087286042749,0.825513071617134,0.825087286042749,0.825427914502257
49,0,1,0,0,1,1,0,0,1,0,0,0,0,0.785744698969599,0.787873626841523,0.785744698969599,0.785744698969599,0.785744698969599,0.787873626841523
47,0,1,0,0,1,0,1,0,0,0,0,1,0,0.802435493485481,0.802520650600358,0.802435493485481,0.802435493485481,0.802435493485481,0.802520650600358
47,0,2,0,0,1,6,0,0,1,0,0,0,0,0.806097249425189,0.806523034999574,0.806097249425189,0.806097249425189,0.806097249425189,0.806523034999574
34,0,6,0,0,2,7,0,1,1,0,0,0,0,0.791620539896108,0.791620539896108,0.791535382781231,0.791620539896108,0.811802776121945,0.811802776121945
52,0,1,0,0,1,0,1,0,0,0,1,0,0,0.81333560418973,0.81333560418973,0.813250447074853,0.81333560418973,0.81333560418973,0.81333560418973
25,0,7,0,1,4,9,0,0,1,0,0,0,0,0.787192369922507,0.787362684152261,0.78710721280763,0.787192369922507,0.832921740611428,0.834454568679213
46,0,1,0,0,1,0,0,0,0,0,1,0,0,0.819637230690624,0.819722387805501,0.819637230690624,0.819722387805501,0.819637230690624,0.819722387805501
23,0,5,0,0,5,2,0,0,0,0,0,1,0,0.783700928212552,0.783786085327429,0.783700928212552,0.783786085327429,0.783700928212552,0.783786085327429
34,0,9,0,0,7,27,0,1,1,0,0,0,0,0.814357489568253,0.824406029123733,0.814357489568253,0.81444264668313,0.828323256408073,0.843821851315677
31,0,7,0,0,2,1,0,1,0,0,1,0,0,0.840330409605723,0.843140594396662,0.840330409605723,0.840415566720599,0.87584092650941,0.877884697266457
37,0,2,0,0,1,8,0,0,1,0,0,0,0,0.820063016265009,0.820148173379886,0.820063016265009,0.820148173379886,0.820063016265009,0.820148173379886
51,0,2,0,0,1,0,0,1,1,0,0,0,0,0.793153367963893,0.79323852507877,0.793153367963893,0.793153367963893,0.793664310653155,0.793834624882909
56,0,1,0,0,1,4,0,0,0,0,1,0,0,0.814698118027761,0.8152942178319,0.814698118027761,0.814698118027761,0.814698118027761,0.8152942178319
45,0,9,0,0,7,15,0,1,1,0,0,0,0,0.809673848250021,0.837860853274291,0.809673848250021,0.809759005364898,0.853274291067019,0.86494081580516
31,0,3,0,0,3,0,0,0,0,0,0,0,0,0.786425955888615,0.786511113003491,0.786425955888615,0.786511113003491,0.786425955888615,0.786511113003491
30,0,3,0,0,2,1,0,1,0,0,1,0,0,0.810866047858299,0.810951204973176,0.810866047858299,0.810951204973176,0.880950353402027,0.880950353402027
40,0,1,0,0,1,0,1,0,1,0,0,0,0,0.820488801839394,0.820488801839394,0.820403644724517,0.820488801839394,0.820488801839394,0.820488801839394
59,0,2,0,0,2,4,0,0,1,0,0,0,0,0.800476879843311,0.800562036958188,0.800391722728434,0.800476879843311,0.800476879843311,0.800562036958188
27,0,7,0,0,3,3,0,0,1,0,0,0,0,0.805075364046666,0.805160521161543,0.783019671293537,0.807033977688836,0.805075364046666,0.805160521161543
29,0,3,0,0,2,2,0,0,0,0,1,0,0,0.813676232649238,0.813846546878992,0.813676232649238,0.813846546878992,0.813676232649238,0.813846546878992
44,0,7,0,0,2,11,1,1,0,0,1,0,0,0.810014476709529,0.812313718811207,0.7890658264498,0.789150983564677,0.837009282125522,0.842374180362769
27,0,8,0,0,7,0,0,1,1,0,0,0,0,0.80916290556076,0.814357489568253,0.80916290556076,0.809248062675637,0.832155326577536,0.834965511368475
34,0,5,0,0,5,5,1,1,1,0,0,0,0,0.804819892702035,0.806948820573959,0.804819892702035,0.809333219790514,0.819892702035255,0.821851315677425
24,0,5,0,0,4,0,0,0,0,0,1,0,0,0.787362684152261,0.787532998382015,0.787362684152261,0.787618155496892,0.853018819722388,0.853444605296773
29,0,8,2,1,7,7,0,1,1,0,0,0,0,0.7890658264498,0.789236140679554,0.7890658264498,0.7890658264498,0.7890658264498,0.789236140679554
32,0,4,0,0,1,2,0,1,0,0,1,0,0,0.826620114110534,0.826705271225411,0.826620114110534,0.828919356212212,0.826620114110534,0.826705271225411
21,0,3,0,0,5,0,0,0,1,0,0,0,0,0.812994975730222,0.813080132845099,0.812994975730222,0.813080132845099,0.812994975730222,0.813080132845099
29,0,8,0,0,4,0,0,0,1,0,0,0,0,0.793579153538278,0.793834624882909,0.793579153538278,0.793664310653155,0.854977433364558,0.864089244656391
43,0,3,0,0,3,1,0,0,1,0,0,0,0,0.81725283147407,0.817423145703824,0.817167674359193,0.81725283147407,0.81725283147407,0.817423145703824
54,0,1,0,0,1,0,0,0,0,0,1,0,0,0.807119134803713,0.807119134803713,0.807033977688836,0.807119134803713,0.807119134803713,0.807119134803713
34,0,1,0,1,1,3,0,1,1,0,0,0,0,0.785404070510091,0.788299412415907,0.785404070510091,0.785489227624968,0.785404070510091,0.788299412415907
28,0,2,0,0,2,2,1,0,1,0,0,0,0,0.790513497402708,0.790598654517585,0.790513497402708,0.790598654517585,0.790513497402708,0.790598654517585
60,0,1,0,0,1,0,1,1,0,0,1,0,0,0.828067785063442,0.828152942178319,0.828067785063442,0.828152942178319,0.828067785063442,0.828152942178319
28,0,5,0,0,5,1,1,0,1,0,0,0,0,0.786596270118368,0.786681427233245,0.786596270118368,0.790258026058077,0.806863663459082,0.807289449033467
33,0,1,0,0,1,0,0,1,0,0,1,0,0,0.788129098186153,0.78821425530103,0.788129098186153,0.78821425530103,0.790854125862216,0.790939282977093
43,0,2,0,0,4,4,0,0,0,0,1,0,0,0.792897896619263,0.793068210849016,0.792897896619263,0.792897896619263,0.792897896619263,0.793068210849016
45,0,6,0,0,3,1,0,0,0,0,0,1,0,0.813080132845099,0.815379374946777,0.813080132845099,0.813165289959976,0.813080132845099,0.815379374946777
35,0,3,0,0,2,0,1,1,1,0,0,0,0,0.78600017031423,0.786170484543984,0.78600017031423,0.786085327429107,0.786851741462999,0.788043941071277
35,0,9,1,0,6,12,0,0,0,0,0,1,0,0.816827045899685,0.817678617048454,0.816827045899685,0.816912203014562,0.816827045899685,0.817678617048454
28,0,4,0,0,4,0,0,0,0,0,0,1,0,0.802435493485481,0.802435493485481,0.802435493485481,0.802520650600358,0.815209060717023,0.815379374946777
36,0,4,0,0,1,14,0,1,0,0,1,0,0,0.798773737545772,0.798858894660649,0.798773737545772,0.802009707911096,0.835561611172614,0.835817082517244
31,0,1,0,0,1,0,0,0,0,0,0,0,0,0.81835987396747,0.818615345312101,0.81835987396747,0.818445031082347,0.81835987396747,0.818615345312101
32,0,3,0,0,3,8,0,1,1,0,0,0,0,0.795367452950694,0.795452610065571,0.792386953930001,0.792386953930001,0.795367452950694,0.795452610065571
28,0,7,0,0,3,0,0,0,0,0,1,0,0,0.790513497402708,0.790598654517585,0.790428340287831,0.790513497402708,0.810610576513668,0.811121519202929
55,0,5,0,0,3,0,0,0,0,0,1,0,0,0.802435493485481,0.80328706463425,0.802435493485481,0.802520650600358,0.802435493485481,0.80328706463425
27,0,9,0,0,4,5,0,1,1,0,0,0,0,0.808822277101252,0.80916290556076,0.808822277101252,0.808907434216129,0.808822277101252,0.80916290556076
31,0,9,0,0,5,0,1,0,0,0,1,0,0,0.808992591331006,0.80941837690539,0.808992591331006,0.809077748445883,0.808992591331006,0.80941837690539
36,0,5,0,0,4,2,0,0,1,0,0,0,0,0.788129098186153,0.78821425530103,0.788129098186153,0.78821425530103,0.788129098186153,0.78821425530103
39,0,4,0,0,2,2,0,0,0,0,1,0,0,0.812569190155838,0.812569190155838,0.812484033040961,0.812569190155838,0.812569190155838,0.812569190155838
22,0,4,0,0,5,0,1,0,0,0,0,0,0,0.784893127820829,0.785063442050583,0.784893127820829,0.784978284935706,0.784893127820829,0.785063442050583
37,0,1,0,0,1,3,0,0,0,0,1,0,0,0.791705697010985,0.791790854125862,0.791705697010985,0.791790854125862,0.791705697010985,0.791790854125862
23,0,8,0,0,8,2,0,1,1,0,0,0,0,0.785063442050583,0.785233756280337,0.785063442050583,0.78514859916546,0.785063442050583,0.785233756280337
49,0,7,0,0,3,14,1,1,1,0,0,0,0,0.821766158562548,0.832155326577536,0.821766158562548,0.821851315677425,0.821766158562548,0.832155326577536
32,0,7,0,0,4,9,0,1,0,0,1,0,0,0.791109597206847,0.791535382781231,0.791109597206847,0.791109597206847,0.791109597206847,0.791535382781231
41,0,6,0,0,2,9,0,0,0,0,1,0,0,0.78318998552329,0.78600017031423,0.78318998552329,0.783275142638167,0.78318998552329,0.78600017031423
44,2,9,0,0,6,19,0,1,1,0,0,0,0,0.831644383888274,0.833092054841182,0.831644383888274,0.833092054841182,0.849868006471941,0.855573533168696
28,0,4,0,0,5,1,0,0,1,0,0,0,0,0.794771353146555,0.796133866984587,0.794686196031678,0.794771353146555,0.860512645831559,0.860597802946436
39,0,5,0,0,2,0,1,1,1,0,0,0,0,0.808737119986375,0.808907434216129,0.808737119986375,0.808822277101252,0.808737119986375,0.808907434216129
54,0,1,0,0,1,0,0,0,0,0,1,0,0,0.812739504385591,0.81333560418973,0.812739504385591,0.812824661500468,0.812739504385591,0.81333560418973
21,0,4,0,0,6,0,0,1,0,0,0,1,0,0.847057821681001,0.85157114876948,0.79102444009197,0.791109597206847,0.847057821681001,0.85157114876948
31,0,10,0,0,10,5,0,0,1,0,0,0,0,0.803372221749127,0.803372221749127,0.803372221749127,0.803372221749127,0.803372221749127,0.803372221749127
30,4,10,1,0,9,11,0,0,1,0,0,0,0,0.78514859916546,0.795111981606063,0.78514859916546,0.78514859916546,0.78514859916546,0.795111981606063
27,0,4,1,3,6,4,0,1,0,0,1,0,0,0.806608192114451,0.806693349229328,0.806608192114451,0.806693349229328,0.806608192114451,0.806693349229328
28,0,2,0,0,2,0,0,1,1,0,0,0,0,0.813165289959976,0.813250447074853,0.813165289959976,0.813250447074853,0.845184365153709,0.845184365153709
44,0,4,0,0,2,10,0,1,1,0,0,0,0,0.817593459933577,0.818019245507962,0.817593459933577,0.818189559737716,0.855232904709188,0.857021204121604
23,0,3,0,0,4,0,0,0,1,0,0,0,0,0.783019671293537,0.78318998552329,0.783019671293537,0.783104828408414,0.783019671293537,0.78318998552329
26,2,10,1,0,7,8,0,1,1,0,0,0,0,0.819892702035255,0.827131056799796,0.819892702035255,0.827131056799796,0.84765392148514,0.84765392148514
66,0,1,0,0,1,0,0,0,0,0,1,0,0,0.790428340287831,0.790513497402708,0.790428340287831,0.790513497402708,0.790428340287831,0.790513497402708
36,0,4,0,1,1,3,1,0,0,0,1,0,0,0.809333219790514,0.811462147662437,0.809333219790514,0.809333219790514,0.812058247466576,0.81222856169633
53,0,8,0,0,5,9,0,1,0,0,0,1,0,0.839904624031338,0.850975048965341,0.839904624031338,0.839989781146215,0.851485991654603,0.859916546027421
22,0,7,0,0,5,0,1,1,1,0,0,0,0,0.839053052882568,0.839053052882568,0.838967895767691,0.839053052882568,0.851656305884357,0.851911777228987
56,0,1,0,0,1,4,0,0,1,0,0,0,0,0.78600017031423,0.786170484543984,0.78600017031423,0.786085327429107,0.78600017031423,0.786170484543984
29,0,2,0,0,2,1,0,0,0,0,0,0,1,0.811717619007068,0.814527803798007,0.792642425274632,0.808566805756621,0.811717619007068,0.814527803798007
24,0,5,1,2,6,3,0,0,0,0,1,0,0,0.792642425274632,0.792642425274632,0.792642425274632,0.792642425274632,0.792642425274632,0.792642425274632
22,0,3,0,0,6,0,0,1,1,0,0,0,0,0.790854125862216,0.796900281018479,0.790854125862216,0.790939282977093,0.837435067699906,0.84569530784297
39,0,1,0,0,1,0,0,0,0,0,1,0,0,0.814357489568253,0.81444264668313,0.814357489568253,0.81444264668313,0.814357489568253,0.81444264668313
20,0,10,0,0,10,3,0,1,0,0,0,1,0,0.842714808822277,0.846291407647109,0.842714808822277,0.842799965937154,0.852167248573618,0.852337562803372
23,0,8,0,0,9,0,0,1,0,0,1,0,0,0.811973090351699,0.81222856169633,0.811973090351699,0.811973090351699,0.8175083028187,0.820148173379886
25,0,3,0,0,3,1,1,1,1,0,0,0,0,0.841011666524738,0.841096823639615,0.841011666524738,0.841096823639615,0.841011666524738,0.841096823639615
25,0,9,0,1,8,2,0,0,1,0,0,0,0,0.782849357063783,0.806182406540066,0.782849357063783,0.78293451417866,0.826705271225411,0.829600613131227
