age,decile1,decile3,fam_inc,lsat,ugpa,gender.female,race1.asian,race1.black,race1.hisp,race1.other,cluster.1,cluster.2,cluster.3,cluster.4,cluster.5,fulltime.1,has.passed.bar.exam
63,5,4,5,39,3.8,0,1,0,0,0,0,0,0,1,0,1,1
62,4,4,4,36,3.4,0,0,0,0,0,0,0,1,0,0,1,1
63,3,5,3,40,3.4,1,0,0,0,0,1,0,0,0,0,1,1
61,4,7,4,34.5,2.9,0,0,0,0,0,0,0,0,1,0,1,1
58,8,8,4,40,3.4,0,0,0,0,0,0,0,0,1,0,1,1
56,3,1,2,38,3.5,0,0,0,0,0,1,0,0,0,0,1,1
62,9,9,2,35,3.4,0,0,0,0,0,1,0,0,0,0,1,1
61,9,8,4,43,3.4,0,0,0,0,0,0,0,0,1,0,1,1
44,6,7,3,28,3.5,0,0,0,0,0,0,0,0,1,0,1,1
54,4,4,4,24,2.6,0,0,0,0,0,0,0,0,0,0,1,0
52,9,10,3,34,2.6,0,0,0,0,0,0,0,1,0,0,0,1
51,9,8,3,35,3.7,1,0,0,0,1,0,0,1,0,0,1,1
64,6,6,4,38,2.7,1,0,0,0,0,0,0,1,0,0,1,1
59,6,4,4,31,2.5,1,0,0,0,0,0,0,1,0,0,1,1
58,7,4,4,39,3.5,0,0,0,0,0,0,0,0,1,0,1,1
61,8,9,5,42,3.4,0,0,0,0,0,1,0,0,0,0,1,1
48,6,6,4,33,3.3,1,0,0,0,0,0,0,1,0,0,1,1
47,7,7,4,38,3,0,0,0,0,0,0,0,0,1,0,1,1
61,4,4,3,32.5,3.8,1,0,1,0,0,0,0,0,1,0,1,1
59,4,4,4,42,3.2,1,0,0,0,0,1,0,0,0,0,1,1
62,5,6,3,34.5,3.5,0,0,0,0,0,0,0,1,0,0,1,1
62,4,4,4,47,3,0,0,0,0,0,1,0,0,0,0,1,1
62,4,3,5,41,3.6,0,0,0,0,0,0,0,0,0,1,1,1
61,9,10,3,45,4,0,0,0,0,0,0,0,0,1,0,1,1
63,1,2,4,41,3,1,0,0,0,0,1,0,0,0,0,1,1
67,8,8,2,37.5,4,1,0,0,0,0,1,0,0,0,0,1,1
62,2,4,4,31,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,9,9,4,39.5,3,0,1,0,0,0,0,0,0,1,0,1,1
57,4,6,3,29.5,3.4,0,0,0,0,0,0,1,0,0,0,1,1
59,9,10,5,42,3.7,1,0,0,0,0,1,0,0,0,0,1,1
62,1,2,4,31.5,3.2,0,0,1,0,0,1,0,0,0,0,1,1
61,7,6,3,41,3.4,0,0,0,0,0,0,0,1,0,0,0,1
57,8,8,5,40,3.7,1,0,0,0,0,0,0,0,1,0,1,1
67,4,4,4,42,3,0,0,0,0,0,0,0,1,0,0,1,1
60,10,10,4,40,3.4,1,0,0,0,0,1,0,0,0,0,1,1
61,5,6,3,41,3,1,0,0,0,0,0,0,1,0,0,1,1
62,10,10,3,41,3.8,0,0,0,0,0,1,0,0,0,0,1,1
46,7,6,4,36,2.8,0,0,0,0,0,1,0,0,0,0,1,1
62,1,6,4,33,3.1,0,0,0,0,0,0,0,1,0,0,1,1
61,8,6,4,43,2.7,0,0,0,0,0,0,0,0,0,1,1,1
61,4,6,4,35,3.3,1,0,0,0,0,0,0,1,0,0,1,1
61,3,3,3,38,3,1,0,0,0,0,0,0,0,1,0,1,0
62,9,9,5,35,2.9,0,0,0,0,0,0,0,1,0,0,1,1
58,7,7,3,25,3.6,0,0,0,1,0,0,1,0,0,0,1,1
34,5,6,3,35,3,0,0,0,0,0,1,0,0,0,0,1,1
58,5,7,3,39,3.6,1,0,0,0,0,1,0,0,0,0,1,1
61,8,6,3,37,3.3,1,0,0,0,0,1,0,0,0,0,1,1
61,1,3,3,36,3.3,1,1,0,0,0,0,0,0,1,0,1,1
63,6,5,4,26,3.6,1,0,0,0,0,1,0,0,0,0,1,1
62,7,7,3,42,3.9,0,0,0,0,0,0,0,1,0,0,1,1
62,2,2,3,28,3.1,0,0,1,0,0,0,0,1,0,0,1,0
56,7,4,2,35,3.2,0,0,0,0,0,0,1,0,0,0,1,1
61,8,8,3,39,2.6,0,0,0,0,1,0,0,1,0,0,1,1
62,1,4,4,44,3.6,0,0,0,0,0,0,0,0,0,1,1,1
63,1,1,3,26.5,2.9,1,0,1,0,0,0,0,0,1,0,1,1
61,2,2,4,35,2.4,0,0,0,0,0,0,0,0,1,0,1,0
56,9,9,3,36,3.6,1,0,0,0,0,0,0,1,0,0,1,1
48,4,2,3,35,2.9,0,0,0,1,0,0,0,1,0,0,1,1
61,6,5,4,42,3.5,0,0,0,0,0,0,0,0,1,0,1,1
46,3,4,3,34,3.6,1,0,0,0,0,1,0,0,0,0,1,1
49,4,6,3,42,3.7,1,0,0,0,0,0,0,0,0,1,1,1
62,10,9,3,40,3.1,0,0,0,0,0,0,0,1,0,0,1,1
62,8,8,5,47,3.6,0,0,0,0,0,0,0,0,1,0,1,1
67,2,1,3,33,3.5,1,0,1,0,0,0,0,0,0,1,1,1
60,3,3,5,36,3,1,0,0,0,0,0,0,0,1,0,1,1
59,1,2,5,40,3.9,0,0,0,0,1,0,0,0,1,0,1,1
58,2,1,2,33,3.2,0,0,1,0,0,0,0,0,0,1,1,1
61,1,1,4,41,2.7,0,0,0,0,0,0,0,1,0,0,1,0
62,3,4,4,44,3.6,0,0,0,0,0,1,0,0,0,0,1,1
61,10,10,4,40,3.7,1,0,0,0,0,0,0,0,0,0,1,1
45,1,1,4,28,2.6,1,0,0,0,0,0,0,1,0,0,1,1
62,8,7,4,46,3.6,0,0,0,0,1,0,0,0,1,0,1,1
62,2,1,4,34,3.6,0,0,0,1,0,0,0,1,0,0,1,1
58,8,8,3,42,3.7,0,0,0,0,0,1,0,0,0,0,1,1
47,1,1,3,32,2.8,1,0,0,0,0,0,0,1,0,0,1,0
56,8,4,4,32,1.8,0,0,0,0,0,1,0,0,0,0,0,1
53,8,9,2,19,3.4,1,0,1,0,0,0,0,0,0,0,1,1
62,5,4,4,40,3.5,0,0,0,0,0,1,0,0,0,0,1,1
58,6,3,4,37,3.1,0,0,0,0,0,1,0,0,0,0,1,1
60,1,2,3,29.5,2.8,0,0,0,0,0,0,0,0,1,0,1,1
62,7,7,3,42,3.7,1,0,0,0,0,0,0,0,1,0,1,1
62,5,6,2,37,3,0,0,0,0,0,0,0,0,1,0,1,1
60,6,4,3,44,3.7,0,0,0,0,0,0,0,0,1,0,1,1
60,5,6,3,40,3.8,0,0,0,0,0,1,0,0,0,0,1,1
62,7,6,4,44,3.6,0,0,0,0,0,0,0,0,1,0,1,1
63,4,3,3,36,3.9,1,0,0,0,0,1,0,0,0,0,1,0
60,5,6,3,42,3.2,0,0,0,0,0,0,0,1,0,0,1,1
62,2,3,4,41,3.5,1,0,0,0,0,1,0,0,0,0,1,0
51,6,2,1,24,3.3,0,0,1,0,0,1,0,0,0,0,1,0
62,7,8,1,39,3.2,1,0,0,0,0,0,0,0,1,0,1,1
62,6,6,4,34,3.5,1,0,0,0,0,0,0,1,0,0,1,0
62,5,6,4,48,3.8,0,0,0,0,0,0,0,0,0,1,1,1
57,1,1,2,27,4,0,0,1,0,0,0,0,0,1,0,1,0
61,5,6,4,35,3.2,0,0,0,0,0,0,0,1,0,0,1,1
60,7,7,4,37,2.7,0,0,0,0,0,0,0,0,1,0,1,1
55,4,6,3,36,2.8,0,0,0,0,0,0,0,0,1,0,0,1
62,7,6,5,40,2.9,0,0,0,0,0,0,0,1,0,0,1,1
62,7,8,4,38.5,3.5,0,0,0,0,0,1,0,0,0,0,1,1
56,6,4,3,39,3.4,1,0,0,0,0,0,1,0,0,0,1,1
62,9,8,3,35.5,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,8,9,4,36,3.3,0,0,0,0,0,0,0,0,1,0,1,1
58,10,10,3,42,3.2,0,0,0,0,0,0,0,1,0,0,1,1
59,7,7,4,42,2.4,0,0,0,0,0,0,0,1,0,0,0,1
57,6,8,3,40,3.4,0,0,0,0,0,1,0,0,0,0,1,1
60,9,8,3,37,2.5,0,0,0,0,0,0,0,1,0,0,1,1
61,4,7,4,35.5,3,0,0,0,0,0,0,0,1,0,0,1,1
67,1,1,2,29,3,1,0,0,1,0,0,0,0,1,0,1,0
62,2,1,4,39,3.1,1,0,0,1,0,0,0,0,1,0,1,1
67,9,10,4,46,3.7,1,0,0,0,0,0,0,0,0,1,1,1
50,2,2,4,35,3.4,0,0,0,0,0,1,0,0,0,0,1,0
62,8,7,2,34,3.6,1,0,0,0,0,0,0,0,1,0,1,1
60,4,4,4,47,3.6,0,0,0,0,0,0,0,0,0,1,1,1
49,10,10,2,44,3.4,1,0,0,0,0,1,0,0,0,0,1,1
63,2,1,2,27,3.3,1,0,1,0,0,1,0,0,0,0,1,1
59,10,10,3,42,3.6,0,0,0,0,0,1,0,0,0,0,1,1
58,8,6,3,41,2.8,1,0,0,0,0,0,0,1,0,0,1,1
62,8,6,4,46,2.8,0,0,0,0,0,0,0,1,0,0,1,1
63,4,2,4,46,3.8,0,0,0,0,0,0,0,0,1,0,1,1
62,10,9,4,45,3.7,1,0,0,0,0,1,0,0,0,0,1,1
62,8,8,4,38,3.8,1,0,0,0,0,1,0,0,0,0,1,1
62,5,6,5,43,3.8,1,0,0,0,0,1,0,0,0,0,1,1
62,9,10,4,38,3.8,1,0,0,0,0,0,0,1,0,0,1,1
58,4,3,3,29,2.9,1,0,0,1,0,0,0,1,0,0,1,1
57,1,1,3,25,3.6,1,0,1,0,0,0,0,1,0,0,1,0
45,9,9,3,31,3.7,1,0,0,0,0,0,1,0,0,0,1,1
62,9,9,3,42,3.8,0,0,0,0,0,1,0,0,0,0,1,1
53,5,5,2,40,2.6,0,0,0,0,0,0,0,0,0,1,1,1
61,10,10,4,44,3.7,0,0,0,0,0,0,0,0,1,0,1,1
61,6,3,4,37,2.7,0,0,0,0,0,0,0,1,0,0,1,1
61,7,8,4,33,3.1,0,0,0,0,0,0,1,0,0,0,1,1
61,8,8,4,43,3.1,0,0,0,0,0,0,0,0,1,0,1,1
68,2,1,4,37,2.5,1,0,1,0,0,1,0,0,0,0,1,1
59,6,3,3,32,3.7,1,0,0,0,0,1,0,0,0,0,1,1
54,6,5,2,24,3.4,1,1,0,0,0,0,0,0,0,0,1,0
58,1,2,2,22,2.9,0,0,0,1,0,1,0,0,0,0,1,0
58,1,1,2,26,2.5,1,0,1,0,0,0,0,0,1,0,1,0
62,8,3,4,33,3,0,0,0,0,0,1,0,0,0,0,1,1
62,4,4,4,34,3.2,1,0,0,0,0,0,0,0,1,0,1,1
62,1,1,5,40,3.7,1,1,0,0,0,0,0,0,0,1,1,0
62,3,2,4,38,3.1,1,0,0,0,0,1,0,0,0,0,1,1
61,9,10,3,38,2.8,0,0,0,0,0,0,1,0,0,0,1,1
60,4,5,3,48,3.8,1,0,0,0,0,0,0,0,1,0,1,0
48,3,3,2,33,3.6,1,0,0,0,0,1,0,0,0,0,1,1
56,10,9,3,35,2.9,1,0,0,0,0,0,0,1,0,0,1,1
52,9,9,2,37,3.6,1,0,0,0,0,0,0,1,0,0,1,1
42,7,8,3,32,3.4,1,0,0,0,0,0,0,0,1,0,0,1
61,9,9,3,38,3.2,1,0,0,0,0,0,0,1,0,0,1,1
54,10,10,3,41,3.7,0,0,0,0,0,1,0,0,0,0,1,1
47,3,3,3,41,3.1,1,0,0,1,0,0,0,1,0,0,1,1
62,4,4,4,35,3.3,1,0,0,0,0,0,0,0,1,0,1,1
58,1,2,4,42,3.7,0,0,0,0,0,0,0,0,1,0,1,1
56,5,4,3,29.5,3.7,0,1,0,0,0,0,0,0,0,1,1,1
58,10,10,3,37,3.6,1,0,0,0,0,0,0,0,1,0,1,1
62,7,9,5,42,2.9,0,0,0,0,1,0,0,1,0,0,1,1
57,10,9,3,36.5,3.3,0,0,0,0,0,1,0,0,0,0,1,1
48,3,4,4,37,3.6,1,0,0,0,0,1,0,0,0,0,1,1
42,4,5,4,34,3.5,1,0,0,0,0,1,0,0,0,0,1,1
56,8,9,2,40,3.9,1,0,0,0,0,1,0,0,0,0,1,1
55,6,5,4,36,2.8,0,0,0,0,0,1,0,0,0,0,1,1
43,3,1,3,26,2.2,0,0,0,0,0,1,0,0,0,0,1,1
55,8,9,4,42,3.1,1,0,0,0,0,0,0,0,0,1,1,1
62,5,6,4,41,3.4,0,0,0,0,0,1,0,0,0,0,1,1
54,7,7,4,36.3,3.6,0,0,0,0,0,1,0,0,0,0,1,1
61,10,9,3,40,2.5,0,0,0,0,0,0,0,1,0,0,1,1
62,5,4,4,47,3.7,0,0,0,0,0,0,0,0,1,0,1,1
60,5,4,4,31.5,3,1,0,0,0,0,0,0,1,0,0,1,0
62,9,8,3,37.5,3.2,0,0,0,0,0,0,0,0,1,0,1,1
45,5,3,3,41.5,2.4,0,0,0,0,0,0,0,1,0,0,1,0
35,8,6,4,33,2.5,1,0,0,0,0,0,0,0,0,0,1,1
51,9,8,2,35,3.2,0,0,0,0,0,0,0,1,0,0,1,1
62,10,10,4,35,2.8,0,0,0,0,0,0,0,0,1,0,0,1
63,3,5,4,39,3.6,1,0,0,0,0,0,0,1,0,0,1,1
45,4,1,3,39,3.8,0,0,0,0,0,0,0,1,0,0,1,1
59,9,9,2,38,2.7,0,0,1,0,0,0,0,1,0,0,1,1
59,1,1,4,34,3.1,0,0,0,0,0,0,1,0,0,0,0,1
59,5,4,4,27.5,3.6,1,0,0,0,0,1,0,0,0,0,1,1
54,1,1,5,26.5,2.6,0,0,0,0,0,0,0,1,0,0,1,1
62,7,8,5,32.5,2.9,0,0,0,0,0,0,1,0,0,0,1,1
62,9,9,4,37,3.1,0,0,0,0,0,0,0,1,0,0,1,1
59,10,9,4,40,3.3,0,0,0,0,0,0,0,1,0,0,1,1
62,8,9,4,40,3.4,1,0,0,0,0,0,1,0,0,0,1,1
52,8,6,3,31,3.6,1,0,0,0,0,0,0,1,0,0,1,1
44,7,5,3,35,3.9,0,0,0,1,0,0,0,0,1,0,1,1
61,3,1,4,38,2.8,0,0,0,0,0,0,0,1,0,0,1,1
61,6,7,4,39,3.6,0,0,0,0,0,0,0,1,0,0,1,1
59,3,4,2,44,3.9,1,0,0,0,0,1,0,0,0,0,1,1
63,10,10,5,41,2.9,0,0,0,0,0,0,0,1,0,0,1,1
61,8,7,3,34,3.2,0,0,0,0,0,0,0,0,1,0,1,1
58,1,1,1,33,3.1,1,0,1,0,0,0,0,0,1,0,1,1
62,8,8,3,38,3.5,1,0,0,0,0,1,0,0,0,0,1,1
56,9,9,2,34,2.7,1,0,0,1,0,0,0,0,1,0,1,1
61,7,6,4,23,3.7,1,0,0,0,1,1,0,0,0,0,1,1
60,6,5,2,32,2.8,0,0,0,0,0,0,0,1,0,0,0,1
60,3,4,4,36,2.7,0,0,0,0,0,0,0,1,0,0,1,1
64,6,6,4,29,3.1,0,0,0,0,0,0,0,1,0,0,1,1
62,5,4,4,37,2.5,0,0,0,0,0,0,0,1,0,0,1,1
45,5,6,4,41,3.2,1,0,0,0,0,0,0,1,0,0,1,1
61,6,7,4,37,4,0,0,0,0,0,1,0,0,0,0,1,1
61,6,4,4,41,3.1,1,1,0,0,0,0,0,0,1,0,1,0
56,8,7,4,42,3.3,1,0,0,0,0,0,0,1,0,0,1,1
61,9,9,4,35,2.9,0,0,0,0,0,0,0,1,0,0,1,1
61,3,5,3,37,3.4,1,0,0,0,0,0,0,0,1,0,1,1
46,9,9,2,40,3.5,0,0,0,0,0,0,0,0,1,0,1,1
60,5,4,4,35,3.2,0,0,0,0,0,0,0,1,0,0,1,1
56,10,10,4,42,3.1,0,0,0,0,0,0,0,1,0,0,1,1
45,6,5,4,41,3.4,0,0,0,0,0,1,0,0,0,0,1,1
52,8,7,3,32,3,1,0,0,0,0,0,0,1,0,0,1,1
59,9,5,4,42,2.8,0,0,0,0,0,0,0,0,1,0,0,0
62,3,5,3,35,2.9,1,0,0,0,0,0,0,1,0,0,1,1
61,1,2,4,41,3.2,0,0,0,0,0,0,0,0,1,0,1,1
60,1,3,4,35,3.7,1,0,0,0,0,1,0,0,0,0,1,1
51,10,10,3,35,3.4,0,0,0,0,0,0,0,1,0,0,1,1
62,3,2,4,39,2.9,0,0,0,0,0,0,0,0,1,0,1,1
57,8,6,3,28,3.5,1,0,0,0,0,0,0,1,0,0,1,1
57,7,6,4,20,3.2,0,0,0,0,0,0,0,0,0,0,1,1
61,9,5,3,41,3.4,0,0,0,0,0,0,0,1,0,0,1,1
50,5,6,4,36,3.3,1,0,0,0,0,0,0,0,0,0,1,0
62,7,7,4,42,3.7,0,0,0,0,0,0,0,0,1,0,1,1
57,5,8,4,36,2.9,0,0,0,0,0,0,0,0,1,0,1,1
62,6,4,4,41,4,0,0,0,0,0,0,0,0,0,1,1,1
61,5,3,5,38,3.2,0,0,0,0,0,1,0,0,0,0,1,1
57,5,5,4,45,3.7,0,0,0,0,0,0,0,0,0,1,1,1
56,7,5,5,32,2.3,0,0,0,0,0,0,0,1,0,0,0,1
60,3,1,4,34,2.7,0,0,0,0,0,0,0,1,0,0,1,1
60,2,3,5,30.5,2.5,0,0,0,0,0,0,0,1,0,0,1,1
58,3,6,4,37,3,0,0,0,0,0,0,0,1,0,0,1,1
62,3,2,3,35,3,0,0,0,0,0,0,1,0,0,0,1,0
62,9,8,5,41,3.4,0,0,0,0,0,0,0,0,1,0,1,1
61,9,2,4,27,3,1,0,0,1,0,1,0,0,0,0,1,1
57,6,5,3,37,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,3,2,4,44,3.3,1,0,0,0,0,1,0,0,0,0,1,1
52,9,10,3,37,3.4,1,0,0,0,0,1,0,0,0,0,1,1
59,6,5,2,29,3.8,1,0,0,0,0,0,0,1,0,0,1,1
60,1,1,3,37,2.9,0,0,0,0,0,0,0,0,1,0,0,1
54,4,5,3,39,3.6,1,0,0,0,0,0,0,1,0,0,1,1
61,5,4,4,42,3.3,0,0,0,0,0,1,0,0,0,0,1,1
63,3,4,3,42,3.3,1,0,0,0,0,0,0,1,0,0,1,1
61,8,9,4,43,3.7,1,0,0,0,0,1,0,0,0,0,1,1
60,10,10,4,44,3.3,1,0,0,0,0,1,0,0,0,0,1,1
61,8,8,4,35,3.3,1,0,0,0,1,0,0,0,0,0,1,1
61,5,8,3,33,3.6,0,0,0,0,0,0,0,0,1,0,1,1
61,1,1,3,37,2.9,0,1,0,0,0,1,0,0,0,0,1,0
59,5,6,4,36,2.7,1,0,0,0,0,0,0,1,0,0,1,1
62,9,8,4,37,3,1,0,0,0,0,0,0,1,0,0,1,1
62,9,10,4,41,3.7,0,0,0,0,0,0,0,0,1,0,1,1
58,7,5,3,27,2.9,1,1,0,0,0,0,1,0,0,0,1,1
60,9,9,2,44,3.8,1,0,0,0,0,0,0,0,0,1,1,1
59,5,6,5,34,3,1,0,0,0,0,0,0,0,1,0,1,1
51,1,1,1,36,2.9,0,0,0,0,0,0,0,1,0,0,1,1
67,7,4,4,41,2.9,0,0,0,0,0,0,0,1,0,0,1,1
59,8,10,5,35,2.7,0,0,0,0,0,0,0,1,0,0,1,1
59,8,9,4,43,3.2,0,0,0,0,0,1,0,0,0,0,1,1
56,10,10,3,43,3,1,0,0,0,0,0,0,1,0,0,1,1
55,10,10,1,42,3.3,0,0,0,0,0,1,0,0,0,0,1,1
66,5,5,2,38,3.7,0,0,0,0,0,1,0,0,0,0,1,1
56,10,10,5,39,3.1,0,0,0,0,0,1,0,0,0,0,1,1
61,7,7,3,33,3.4,1,0,0,0,0,0,0,1,0,0,1,1
62,9,10,5,43,3.7,0,0,0,0,0,0,0,0,1,0,1,1
61,1,1,4,36,2.4,0,0,0,0,0,0,0,1,0,0,1,1
57,9,9,3,40,3.1,0,0,0,0,0,0,0,1,0,0,1,1
67,2,1,3,35,2.9,0,0,0,0,0,0,0,1,0,0,1,1
60,4,1,3,21,3.4,0,0,0,1,0,0,0,1,0,0,1,0
62,5,3,4,39,3.2,1,1,0,0,0,0,0,1,0,0,1,1
54,8,5,3,38,2.5,0,0,0,0,0,0,1,0,0,0,1,1
55,6,7,3,43,3,1,0,0,0,0,1,0,0,0,0,1,1
61,7,8,4,38,3.8,1,0,0,0,0,0,0,0,0,1,1,1
59,4,2,4,48,2.5,0,0,0,0,0,1,0,0,0,0,1,0
62,4,4,3,39,3.4,1,0,0,0,0,0,0,0,1,0,1,1
54,3,3,2,35.5,3,1,0,0,0,0,0,0,1,0,0,0,1
66,3,3,4,44,3.4,1,0,0,0,0,0,0,0,1,0,1,1
50,5,5,4,40,2.9,0,0,0,0,0,0,0,1,0,0,1,1
64,2,2,3,32,2.4,0,0,1,0,0,0,0,0,1,0,1,1
59,7,6,3,32,3.3,1,0,0,0,0,0,0,1,0,0,1,0
61,10,10,5,48,3.9,0,0,0,0,0,0,0,0,1,0,1,1
65,3,2,3,40,3.8,0,0,0,0,0,1,0,0,0,0,1,0
55,6,6,3,36,2.9,1,0,0,0,0,0,0,1,0,0,0,1
61,7,5,3,35,3.4,0,0,0,0,0,1,0,0,0,0,1,1
59,4,4,3,35,2.3,0,0,0,0,0,0,0,1,0,0,1,1
62,9,8,4,35,2.8,1,0,0,0,0,0,0,0,1,0,1,1
62,8,7,3,37,3.4,0,0,0,0,0,0,0,0,1,0,1,1
60,4,4,4,38,2.6,0,0,0,0,0,0,0,1,0,0,1,0
59,2,2,4,42,2.9,1,0,1,0,0,0,0,0,0,1,1,1
61,2,1,4,42,3.6,0,0,0,0,0,0,0,0,0,1,1,1
54,2,2,3,35,3.1,1,0,0,0,0,0,0,0,1,0,1,1
55,6,3,3,40,3.2,1,0,0,0,0,0,0,1,0,0,1,0
40,5,7,2,33,3.4,1,0,0,0,0,0,0,0,1,0,0,1
53,5,6,4,47,3.7,0,0,0,0,0,0,0,0,1,0,1,1
59,2,3,4,28.5,3.2,0,0,0,0,0,0,0,1,0,0,1,1
61,3,3,4,37,2.4,1,0,0,0,0,0,0,1,0,0,0,1
61,1,1,4,39,3.6,1,0,0,0,0,0,0,0,0,1,1,1
65,6,7,3,38,2.7,1,0,0,0,0,0,0,1,0,0,1,1
61,10,9,5,43,4,0,0,0,0,0,0,0,0,1,0,1,1
63,1,1,4,26,2.8,1,0,1,0,0,0,1,0,0,0,1,0
62,7,5,4,34,3.8,1,0,0,0,0,1,0,0,0,0,1,1
56,6,5,3,38,3.2,0,0,0,0,0,1,0,0,0,0,1,1
61,10,10,5,39,3.5,0,0,0,0,0,0,0,1,0,0,1,1
61,4,4,3,34,2.9,1,0,0,0,0,0,0,1,0,0,1,0
60,10,8,3,39,3.3,0,0,0,0,0,0,0,0,1,0,0,1
62,3,6,4,34,4,0,0,0,0,0,0,0,1,0,0,1,1
66,2,2,3,33,3.3,1,0,0,0,0,1,0,0,0,0,1,1
55,2,2,2,35,2.5,0,0,0,1,0,0,0,0,1,0,1,0
62,6,5,4,33,3.1,0,0,0,0,0,0,0,1,0,0,1,1
61,9,8,4,48,3.9,1,0,0,0,0,0,0,0,1,0,1,1
61,8,8,2,34,3.5,1,0,0,0,0,1,0,0,0,0,1,1
58,6,5,3,31,2.9,0,1,0,0,0,0,0,1,0,0,1,1
61,9,6,4,44,3.9,0,0,0,0,0,0,0,0,0,1,1,1
54,4,8,4,39,3,0,0,0,0,0,1,0,0,0,0,1,1
61,4,5,4,35,4,0,0,0,0,0,1,0,0,0,0,1,1
67,6,6,5,39,3.7,1,0,0,0,0,0,0,1,0,0,1,1
62,3,3,4,29.5,2.9,0,0,0,0,0,0,1,0,0,0,1,1
61,7,4,4,35,3.1,1,0,0,0,0,1,0,0,0,0,1,0
61,2,6,4,32,3.4,1,0,0,0,0,1,0,0,0,0,1,1
56,5,8,3,48,2.8,0,0,0,0,0,0,0,0,1,0,1,1
60,4,4,3,43,3.4,1,0,0,0,0,1,0,0,0,0,1,1
62,9,8,3,31,3.5,0,0,0,0,0,0,0,1,0,0,1,1
57,5,5,3,30,2.9,1,0,0,0,0,1,0,0,0,0,1,1
59,3,4,4,46,3.5,1,1,0,0,0,1,0,0,0,0,1,1
62,1,1,4,40,3.7,1,0,0,0,0,0,0,0,0,1,1,1
62,2,2,3,35,3.2,0,0,0,0,0,0,0,1,0,0,1,1
63,2,2,5,32,3.5,1,0,0,0,1,1,0,0,0,0,1,1
50,4,6,4,37,3.1,0,0,0,0,0,0,1,0,0,0,0,1
35,7,7,5,30,2.6,1,0,0,0,0,1,0,0,0,0,1,1
61,6,6,3,40,2.9,1,0,0,0,0,1,0,0,0,0,1,1
67,5,4,3,37,3.3,0,0,0,0,0,0,0,0,1,0,1,1
61,5,3,3,33.5,2.8,1,0,0,0,0,0,0,1,0,0,1,1
62,8,8,5,42,3.4,1,0,0,0,0,0,0,0,1,0,1,1
56,2,1,2,31,3,1,0,0,1,0,1,0,0,0,0,1,0
66,4,5,4,42,3.4,1,0,0,0,0,1,0,0,0,0,1,1
52,3,5,3,34,2.6,0,0,0,0,1,0,0,0,1,0,0,1
67,2,1,3,39,3.3,1,0,0,0,0,0,0,0,0,1,1,1
55,6,8,4,36,3.5,0,0,0,0,0,0,1,0,0,0,1,1
60,6,4,4,41,3,0,0,0,0,0,0,0,1,0,0,1,1
52,7,7,2,32,3.1,0,0,0,1,0,0,0,0,0,0,1,1
39,8,7,3,39,3.4,1,0,0,0,0,0,0,1,0,0,1,1
62,10,10,3,43,3.8,1,0,0,0,0,1,0,0,0,0,1,1
60,3,4,4,41,3.8,1,0,0,0,0,0,0,0,0,1,1,1
62,2,2,3,35,3,0,0,0,0,0,0,0,1,0,0,1,0
60,9,7,4,30,2.7,0,0,0,0,0,0,0,1,0,0,0,0
62,4,2,4,34,3.3,1,0,0,0,0,0,0,1,0,0,1,0
61,3,3,4,34,3,0,0,0,0,0,0,0,1,0,0,1,1
62,10,6,4,38,2.4,0,0,0,0,0,1,0,0,0,0,1,1
62,6,8,4,32,2.7,1,0,0,0,0,0,1,0,0,0,1,1
68,10,10,4,39,3.5,0,0,0,0,0,0,0,0,0,1,1,1
64,7,6,4,33,3.5,0,0,0,0,0,1,0,0,0,0,1,1
60,2,2,5,37,3.1,1,0,0,0,0,0,0,1,0,0,1,0
57,6,9,4,47,3.3,1,0,0,0,0,1,0,0,0,0,1,1
58,10,10,3,41,3.6,1,0,0,0,0,0,0,1,0,0,1,1
48,5,4,1,35,2.7,1,0,1,0,0,0,0,0,0,0,1,1
62,4,5,3,37,3.7,1,0,0,0,0,1,0,0,0,0,1,1
60,1,1,3,33,3.7,0,0,0,1,0,0,0,0,1,0,1,1
50,4,3,2,23,2.6,0,0,1,0,0,0,0,1,0,0,0,0
67,4,5,4,34.5,3.3,1,0,0,0,0,0,0,1,0,0,1,1
58,5,5,4,34,3.3,1,0,0,0,0,0,0,1,0,0,1,1
62,2,2,3,45,3.8,1,0,0,0,0,1,0,0,0,0,1,1
56,5,8,4,38,3.4,1,0,0,0,0,1,0,0,0,0,0,1
54,4,3,3,45,3.1,0,1,0,0,0,0,0,0,0,1,1,1
59,2,2,4,31,3.3,1,0,0,0,0,0,0,1,0,0,1,0
61,7,9,4,38,3.1,0,0,0,0,0,0,0,1,0,0,1,1
62,9,9,5,38,3.1,0,0,0,0,0,0,0,1,0,0,1,1
50,5,3,4,34,3.2,0,0,0,0,0,0,0,0,1,0,0,1
61,8,9,4,45,2.6,0,0,0,0,0,0,0,1,0,0,1,1
62,9,8,4,44,3.8,0,0,0,0,0,0,0,0,0,1,1,1
67,9,9,2,33,3.3,0,0,0,1,0,0,0,1,0,0,1,1
57,7,8,2,45,3.5,0,0,0,0,0,1,0,0,0,0,1,1
59,9,5,3,36,2.4,0,0,0,0,0,0,0,1,0,0,1,1
54,9,9,4,46,3.3,1,0,0,0,0,0,0,0,1,0,1,1
