Account_status...0.DM,Account_status....200.DM,Account_status.0..........200.DM,Duration,Credit_history.all.credits.at.this.bank.paid.back.duly,Credit_history.critical.account...other.credits.existing..not.at.this.bank.,Credit_history.delay.in.paying.off.in.the.past,Credit_history.existing.credits.paid.back.duly.till.now,Purpose.business,Purpose.car..new.,Purpose.car..used.,Purpose.domestic.appliances,Purpose.education,Purpose.furniture...equipment,Purpose.others,Purpose.radio...television,Purpose.repairs,Credit_amount,Savings_bonds...100.DM,Savings_bonds....1000.DM,Savings_bonds.100...........500.DM,Savings_bonds.500..........1000.DM,Present_employment_since...1.year,Present_employment_since....7.years,Present_employment_since.1...........4.years,Present_employment_since.4...........7.years,Installment_rate,Other_debtors_guarantors.co.applicant,Other_debtors_guarantors.guarantor,Resident_since,Property.building.society.savings.agreement...life.insurance,Property.car.or.other,Property.real.estate,Age,Other_installment_plans.bank,Other_installment_plans.none,Housing.rent,Housing.own,Existing_credits,Job.management...self.employed...highly.qualified.employee...officer,Job.skilled.employee...official,Job.unemployed...unskilled....non.resident,People_maintenance_for,Telephone.none,Foreign_worker.no,has.bad.credit.risk,Gender.Female
0,1,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1905,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,40,0,1,1,0,1,1,0,0,1,0,0,0,1
0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1123,0,0,0,1,0,0,1,0,4,0,0,4,0,1,0,29,0,1,1,0,1,0,0,0,1,1,0,1,0
1,0,0,48,0,1,0,0,0,0,1,0,0,0,0,0,0,6331,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,46,0,1,0,0,2,0,1,0,1,0,0,1,1
0,1,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1377,0,0,1,0,0,1,0,0,4,0,0,2,0,0,0,47,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,1,30,0,0,1,0,1,0,0,0,0,0,0,0,0,2503,0,0,1,0,0,1,0,0,4,0,0,2,1,0,0,41,0,0,0,1,2,0,1,0,1,1,0,0,1
0,0,1,27,0,0,0,1,1,0,0,0,0,0,0,0,0,2528,1,0,0,0,1,0,0,0,4,0,0,1,1,0,0,32,0,1,0,1,1,0,1,0,2,0,0,0,0
0,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,5324,0,0,0,1,0,1,0,0,1,0,0,4,0,0,0,35,0,1,0,0,1,0,1,0,1,1,0,0,0
0,0,1,48,0,0,0,1,0,1,0,0,0,0,0,0,0,6560,0,0,1,0,0,0,0,1,3,0,0,2,1,0,0,24,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,2969,1,0,0,0,1,0,0,0,4,0,0,3,1,0,0,25,0,1,1,0,2,0,1,0,1,1,0,1,0
0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1206,1,0,0,0,0,1,0,0,4,0,0,4,0,0,1,25,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,2118,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,37,0,1,0,1,1,0,0,0,2,1,0,0,1
0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,629,0,0,0,1,0,1,0,0,4,0,0,3,1,0,0,32,1,0,0,1,2,1,0,0,1,0,0,0,1
1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1198,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,35,0,1,0,0,1,0,1,0,1,1,0,1,0
0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,2476,0,0,0,0,0,1,0,0,4,0,0,4,0,0,1,46,0,1,0,1,1,1,0,0,1,0,0,0,1
1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1138,1,0,0,0,0,0,1,0,4,0,0,4,0,0,1,25,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,1,60,0,0,0,1,0,1,0,0,0,0,0,0,0,14027,1,0,0,0,0,0,0,1,4,0,0,2,0,0,0,27,0,1,0,1,1,1,0,0,1,0,0,1,1
0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,7596,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,63,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,3077,0,0,0,0,0,1,0,0,3,0,0,2,0,1,0,40,0,1,0,1,2,0,1,0,2,0,0,0,1
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,1505,1,0,0,0,0,0,1,0,4,0,0,2,0,0,0,32,0,1,0,0,1,1,0,0,1,0,0,0,1
0,1,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,3148,0,0,0,0,0,0,1,0,3,0,0,2,0,1,0,31,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,6148,0,0,1,0,0,1,0,0,3,0,0,4,0,1,0,31,1,0,0,1,2,0,1,0,1,0,0,0,1
0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1337,1,0,0,0,1,0,0,0,4,0,0,2,0,1,0,34,0,1,0,1,2,1,0,0,1,0,0,1,1
0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,433,0,1,0,0,1,0,0,0,4,0,0,2,1,0,0,24,1,0,1,0,1,0,1,0,2,1,0,1,0
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1228,1,0,0,0,0,0,1,0,4,0,0,2,0,0,1,24,0,1,0,1,1,0,0,0,1,1,0,1,0
0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,790,0,0,0,1,0,0,1,0,4,0,0,3,0,0,1,66,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,0,27,0,0,0,1,0,1,0,0,0,0,0,0,0,2570,1,0,0,0,0,0,1,0,3,0,0,3,0,0,1,21,0,1,1,0,1,0,1,0,1,1,0,1,0
0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,250,0,1,0,0,0,0,1,0,2,0,0,2,0,0,1,41,1,0,0,1,2,0,0,0,1,1,0,0,0
0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,1316,0,0,0,1,0,0,1,0,2,0,0,2,1,0,0,47,0,1,0,1,2,0,0,0,1,1,0,0,1
1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,1882,1,0,0,0,0,0,1,0,4,0,0,4,0,1,0,25,1,0,1,0,2,0,1,0,1,1,0,1,0
0,0,1,48,1,0,0,0,1,0,0,0,0,0,0,0,0,6416,1,0,0,0,0,1,0,0,4,0,0,3,0,0,0,59,0,1,1,0,1,0,1,0,1,1,0,1,0
0,1,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,1275,0,1,0,0,0,0,1,0,2,0,0,4,0,0,1,36,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,6403,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,33,0,1,0,1,1,0,1,0,1,1,0,0,1
1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1987,1,0,0,0,0,0,1,0,2,0,0,4,0,0,1,21,0,1,1,0,1,0,0,0,2,1,0,1,1
0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,1,0,760,1,0,0,0,0,0,0,1,4,0,1,2,0,0,1,44,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,2603,0,1,0,0,0,0,1,0,2,0,0,4,0,1,0,28,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,3380,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,37,0,1,0,1,1,0,1,0,2,1,0,0,0
0,0,1,36,1,0,0,0,0,0,0,1,0,0,0,0,0,3990,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,29,1,0,0,1,1,0,0,1,1,1,0,0,0
0,0,1,24,0,0,0,1,0,0,1,0,0,0,0,0,0,11560,1,0,0,0,0,0,1,0,1,0,0,4,0,1,0,23,0,1,1,0,2,1,0,0,1,1,0,1,0
1,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,4380,0,0,1,0,0,0,1,0,3,0,0,4,0,1,0,35,0,1,0,1,1,0,0,0,2,0,0,0,1
0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,6761,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,45,0,1,0,1,2,1,0,0,2,0,0,0,1
0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,4280,0,0,1,0,0,0,1,0,4,0,0,4,0,1,0,26,0,1,1,0,2,0,0,0,1,1,0,1,0
1,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,2325,0,0,1,0,0,0,0,1,2,0,0,3,0,1,0,32,1,0,0,1,1,0,1,0,1,1,0,0,1
0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1048,1,0,0,0,0,0,1,0,4,0,0,4,0,0,1,23,0,0,0,1,1,0,0,0,1,1,0,0,1
0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,3160,0,0,0,0,0,1,0,0,4,0,0,3,1,0,0,41,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,2483,0,0,0,1,0,0,1,0,4,0,0,4,0,0,1,22,0,0,0,1,1,0,1,0,1,0,0,0,1
1,0,0,39,0,1,0,0,0,0,0,0,0,1,0,0,0,14179,0,0,0,0,0,0,0,1,4,0,0,4,1,0,0,30,0,1,0,1,2,1,0,0,1,0,0,0,1
1,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,1797,1,0,0,0,1,0,0,0,3,0,0,1,1,0,0,28,1,0,0,1,2,0,0,0,1,1,0,0,1
1,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,2511,1,0,0,0,0,0,0,0,1,0,0,4,0,1,0,23,0,1,1,0,1,0,1,0,1,1,0,0,0
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1274,1,0,0,0,1,0,0,0,3,0,0,1,0,0,1,37,0,1,0,1,1,0,0,0,1,1,0,1,0
0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,5248,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,26,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,3029,1,0,0,0,0,0,0,1,2,0,0,2,0,1,0,33,0,1,0,1,1,0,1,0,1,1,0,0,1
1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,428,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,49,1,0,0,1,1,0,1,0,1,0,0,0,0
1,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,976,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,23,0,1,0,1,1,0,0,0,1,1,0,1,0
0,0,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,841,0,0,1,0,0,0,0,1,2,0,0,4,0,0,1,23,0,1,1,0,1,0,0,0,1,1,0,0,0
0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,5771,1,0,0,0,0,0,0,1,4,0,0,2,0,1,0,25,0,1,0,1,2,0,1,0,1,1,0,0,0
0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1555,0,1,0,0,0,1,0,0,4,0,0,4,0,0,0,55,0,1,0,0,2,0,1,0,2,1,0,1,1
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,32,0,1,1,0,1,0,1,0,1,1,0,1,0
0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1299,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,74,0,1,0,1,3,0,0,1,2,1,1,0,1
0,1,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,1271,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,39,0,1,0,0,2,0,1,0,1,0,0,1,1
0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1393,1,0,0,0,0,0,1,0,2,0,1,2,0,0,1,31,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,691,1,0,0,0,0,1,0,0,4,0,0,3,1,0,0,35,0,1,0,1,2,0,1,0,1,1,0,1,1
0,0,0,15,0,1,0,0,0,1,0,0,0,0,0,0,0,5045,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,59,0,1,0,1,1,0,1,0,1,0,0,0,0
1,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0,2124,1,0,0,0,0,0,1,0,4,0,0,4,0,0,1,24,0,1,1,0,2,0,1,0,1,1,0,1,0
1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,2214,1,0,0,0,0,0,1,0,4,0,0,3,1,0,0,24,0,1,0,1,1,0,0,0,1,1,0,0,1
0,0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,12680,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,30,0,1,0,0,1,1,0,0,1,0,0,1,1
0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,2463,0,0,1,0,0,0,0,1,4,0,0,3,1,0,0,27,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1155,1,0,0,0,0,1,0,0,3,0,1,3,0,0,1,40,1,0,0,1,2,0,0,0,1,1,0,0,1
1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,3108,1,0,0,0,1,0,0,0,2,0,0,4,1,0,0,31,0,1,0,1,1,0,0,0,1,1,0,1,1
0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,2901,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,31,0,1,1,0,1,0,1,0,1,1,0,0,0
0,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,3617,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,28,0,1,1,0,3,0,1,0,1,0,0,0,1
0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,1655,1,0,0,0,0,1,0,0,2,0,0,4,0,0,1,63,0,1,0,1,2,0,0,0,1,0,0,0,1
1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,2812,0,0,0,0,0,1,0,0,2,0,0,4,0,0,1,26,0,1,1,0,1,0,1,0,1,1,0,0,0
1,0,0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,8065,1,0,0,0,0,0,1,0,3,0,0,2,0,0,0,25,0,1,0,1,2,1,0,0,1,0,0,1,0
0,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,3275,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,36,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,2223,0,0,1,0,0,1,0,0,4,0,0,4,1,0,0,52,1,0,0,1,2,0,1,0,1,1,0,0,1
0,1,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1480,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,66,1,0,0,0,3,0,0,1,1,1,0,0,1
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1371,0,0,0,0,0,0,1,0,4,0,0,4,0,0,1,25,0,1,1,0,1,0,1,0,1,1,0,1,0
0,0,0,36,0,1,0,0,0,1,0,0,0,0,0,0,0,3535,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,37,0,1,0,1,2,0,1,0,1,0,0,0,1
1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,3509,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,25,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,0,5711,0,1,0,0,0,1,0,0,4,0,0,2,0,1,0,38,0,1,0,1,2,1,0,0,1,0,0,0,1
0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,1,3872,1,0,0,0,0,0,0,0,2,0,0,4,0,1,0,67,0,1,0,1,1,0,1,0,1,0,0,0,0
0,0,1,39,0,1,0,0,0,0,0,0,0,0,0,1,0,4933,1,0,0,0,0,0,0,1,2,0,1,2,0,0,1,25,0,1,0,1,2,0,1,0,1,1,0,1,1
0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1940,0,1,0,0,0,1,0,0,4,0,0,4,0,0,1,60,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,31,0,1,0,1,1,0,0,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,836,0,0,1,0,1,0,0,0,4,0,0,2,1,0,0,23,1,0,0,1,1,0,0,0,1,1,0,1,0
0,0,1,20,0,0,0,1,0,0,1,0,0,0,0,0,0,6468,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,60,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,1,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1941,0,1,0,0,0,0,1,0,4,0,0,2,1,0,0,35,0,1,0,1,1,0,0,0,1,0,0,0,1
0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,1,0,2675,0,0,0,1,0,1,0,0,3,0,0,4,0,1,0,40,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,48,0,1,0,0,0,0,1,0,0,0,0,0,0,2751,0,0,0,0,0,1,0,0,4,0,0,3,0,1,0,38,0,1,0,1,2,0,1,0,2,0,0,0,1
0,0,1,48,0,0,1,0,0,0,0,0,1,0,0,0,0,6224,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,50,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,40,0,1,0,0,0,0,0,0,1,0,0,0,0,5998,1,0,0,0,0,0,1,0,4,0,0,3,0,0,0,27,1,0,0,1,1,0,1,0,1,0,0,1,1
0,0,1,21,0,0,0,1,1,0,0,0,0,0,0,0,0,1188,1,0,0,0,0,1,0,0,2,0,0,4,1,0,0,39,0,1,0,1,1,0,1,0,2,1,0,1,0
0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,6313,0,0,0,0,0,1,0,0,3,0,0,4,0,1,0,41,0,1,0,1,1,1,0,0,2,0,0,0,1
0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1221,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,27,0,1,0,1,2,0,1,0,1,1,0,0,1
0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,2892,1,0,0,0,0,1,0,0,3,0,0,4,0,0,0,51,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,3062,0,0,0,1,0,1,0,0,4,0,0,3,0,0,0,32,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,2301,0,0,1,0,1,0,0,0,2,0,0,4,1,0,0,22,0,1,1,0,1,0,1,0,1,1,0,0,0
1,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,7511,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,51,0,1,0,0,1,0,1,0,2,0,0,1,1
0,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1258,1,0,0,0,1,0,0,0,2,0,0,4,1,0,0,22,0,1,1,0,2,0,0,0,1,1,0,0,0
0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,717,0,0,0,0,0,1,0,0,4,0,0,4,0,1,0,54,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1549,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,35,0,1,0,1,1,0,0,1,1,1,0,0,1
0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,1597,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,54,0,1,0,0,2,0,1,0,2,1,0,0,1
0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0,1795,1,0,0,0,0,1,0,0,3,0,1,4,0,0,1,48,1,0,1,0,2,0,0,0,1,0,0,0,0
1,0,0,20,0,1,0,0,0,0,0,0,0,1,0,0,0,4272,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,24,0,1,0,1,2,0,1,0,1,1,0,0,0
0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,976,0,0,0,0,0,1,0,0,4,0,0,4,0,1,0,35,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,7472,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,24,0,1,1,0,1,0,0,1,1,1,0,0,0
1,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,9271,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,24,0,1,0,1,1,0,1,0,1,0,0,1,1
0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,590,1,0,0,0,1,0,0,0,3,0,0,3,0,0,1,26,0,1,0,1,1,0,0,0,1,1,1,0,1
0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,930,0,0,0,0,0,1,0,0,4,0,0,4,0,0,1,65,0,1,0,1,4,0,1,0,1,1,0,0,1
0,0,1,42,1,0,0,0,0,0,1,0,0,0,0,0,0,9283,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,55,1,0,0,0,1,1,0,0,1,0,0,0,1
0,0,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1778,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,26,0,1,1,0,2,0,0,1,1,1,0,1,0
0,0,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,907,1,0,0,0,1,0,0,0,3,0,0,2,0,0,1,26,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,484,1,0,0,0,0,0,0,1,3,0,1,3,0,0,1,28,1,0,0,1,1,0,0,0,1,1,0,0,1
1,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,0,9629,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,24,0,1,0,1,2,0,1,0,1,0,0,1,1
1,0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,0,3051,1,0,0,0,0,0,1,0,3,0,0,4,0,1,0,54,0,1,0,1,1,0,1,0,1,1,0,1,1
1,0,0,48,0,0,0,1,0,1,0,0,0,0,0,0,0,3931,1,0,0,0,0,0,0,1,4,0,0,4,0,0,0,46,0,1,0,0,1,0,1,0,2,1,0,1,1
0,0,1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,7432,1,0,0,0,0,0,1,0,2,0,0,2,1,0,0,54,0,1,1,0,1,0,1,0,1,1,0,0,0
0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1338,0,0,0,1,0,0,1,0,1,0,0,4,0,0,1,62,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1554,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,24,0,1,1,0,2,0,1,0,1,0,0,0,0
1,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0,0,15857,1,0,0,0,0,0,0,0,2,1,0,3,0,1,0,43,0,1,0,1,1,1,0,0,1,1,0,0,1
1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,1345,1,0,0,0,0,0,1,0,4,0,0,3,0,0,1,26,1,0,0,1,1,0,1,0,1,1,0,1,1
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1101,1,0,0,0,0,0,1,0,3,0,0,2,0,0,1,27,0,1,0,1,2,0,1,0,1,0,0,0,1
0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,3016,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,24,0,1,0,1,1,0,1,0,1,1,0,0,1
1,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,2712,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,41,1,0,0,1,1,0,1,0,2,1,0,1,1
1,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,731,1,0,0,0,0,1,0,0,4,0,0,4,0,0,1,47,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0,3780,1,0,0,0,1,0,0,0,3,0,0,2,0,1,0,35,0,1,0,1,2,1,0,0,1,0,0,0,1
1,0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1602,1,0,0,0,0,1,0,0,4,0,0,3,0,1,0,30,0,1,0,1,2,0,1,0,1,0,0,0,1
1,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,3966,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,33,1,0,1,0,3,0,1,0,1,0,0,1,0
0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,4165,1,0,0,0,0,0,1,0,2,0,0,2,0,1,0,36,0,0,0,1,2,0,1,0,2,1,0,1,1
1,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,8335,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,47,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,1,48,0,0,1,0,1,0,0,0,0,0,0,0,0,6681,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,38,0,1,0,0,1,0,1,0,2,0,0,0,1
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,2375,0,0,0,1,0,0,1,0,4,0,0,2,0,1,0,44,0,1,0,1,2,0,1,0,2,0,0,0,1
1,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1216,1,0,0,0,1,0,0,0,4,0,0,3,0,1,0,23,0,1,1,0,1,0,1,0,1,0,0,1,0
1,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,11816,1,0,0,0,0,1,0,0,2,0,0,4,0,1,0,29,0,1,1,0,2,0,1,0,1,1,0,1,1
0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,5084,0,0,0,0,0,1,0,0,2,0,0,4,0,1,0,42,0,1,0,1,1,0,1,0,1,0,0,0,0
0,1,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,2327,1,0,0,0,1,0,0,0,2,0,0,3,0,0,1,25,0,1,0,1,1,0,0,0,1,1,0,1,0
1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1082,1,0,0,0,0,0,1,0,4,0,0,4,0,1,0,48,1,0,0,1,2,0,1,0,1,1,0,1,1
0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,886,0,0,0,0,0,0,1,0,4,0,0,2,0,1,0,21,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,601,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,23,0,1,1,0,1,0,0,0,2,1,0,0,0
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,2957,1,0,0,0,0,1,0,0,4,0,0,4,1,0,0,63,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,2611,1,0,0,0,0,1,0,0,4,1,0,3,0,0,1,46,0,1,0,1,2,0,1,0,1,1,0,0,1
